resp.id,ques,alt,carpool,seat,cargo,eng,price,choice
94,1397,2,no,7,2ft,hyb,40,1
94,1397,3,no,8,3ft,hyb,35,0
94,1398,1,no,7,2ft,hyb,35,1
94,1398,2,no,7,2ft,gas,30,0
94,1398,3,no,7,2ft,elec,30,0
94,1399,1,no,6,3ft,gas,40,0
94,1399,2,no,6,3ft,hyb,30,1
94,1399,3,no,8,3ft,elec,35,0
94,1400,1,no,8,3ft,gas,30,0
94,1400,2,no,8,3ft,gas,35,0
94,1400,3,no,6,3ft,gas,35,1
94,1401,1,no,6,3ft,elec,30,0
94,1401,2,no,7,2ft,gas,35,0
94,1401,3,no,8,2ft,elec,30,1
94,1402,1,no,6,3ft,hyb,40,0
94,1402,2,no,6,2ft,hyb,40,1
94,1402,3,no,7,3ft,elec,30,0
94,1403,1,no,6,2ft,hyb,30,1
94,1403,2,no,8,3ft,gas,40,0
94,1403,3,no,8,2ft,elec,40,0
94,1404,1,no,7,2ft,hyb,30,0
94,1404,2,no,6,2ft,elec,40,0
94,1404,3,no,6,2ft,elec,30,1
94,1405,1,no,7,3ft,hyb,35,0
94,1405,2,no,7,3ft,elec,35,0
94,1405,3,no,7,2ft,elec,35,1
94,1406,1,no,7,3ft,hyb,40,0
94,1406,2,no,8,2ft,elec,35,0
94,1406,3,no,6,2ft,gas,35,1
94,1407,1,no,6,3ft,elec,40,0
94,1407,2,no,8,3ft,elec,40,0
94,1407,3,no,7,2ft,gas,40,1
94,1408,1,no,7,3ft,gas,30,0
94,1408,2,no,7,3ft,elec,40,0
94,1408,3,no,6,2ft,gas,40,1
94,1409,1,no,7,2ft,elec,40,1
94,1409,2,no,8,3ft,hyb,40,0
94,1409,3,no,6,3ft,hyb,35,0
94,1410,1,no,6,2ft,elec,35,0
94,1410,2,no,7,3ft,gas,40,0
94,1410,3,no,7,3ft,hyb,30,1
95,1411,1,no,6,2ft,elec,40,0
95,1411,2,no,8,2ft,gas,30,0
95,1411,3,no,6,3ft,gas,35,1
95,1412,1,no,8,3ft,gas,30,0
95,1412,2,no,6,3ft,hyb,40,0
95,1412,3,no,6,2ft,hyb,30,1
95,1413,1,no,8,3ft,hyb,40,1
95,1413,2,no,7,3ft,hyb,40,0
95,1413,3,no,8,2ft,elec,35,0
95,1414,1,no,8,3ft,hyb,35,0
95,1414,2,no,7,2ft,gas,40,0
95,1414,3,no,6,2ft,hyb,40,1
95,1415,1,no,7,3ft,elec,35,0
95,1415,2,no,6,3ft,hyb,30,1
95,1415,3,no,7,3ft,gas,40,0
95,1416,1,no,6,2ft,gas,35,1
95,1416,2,no,7,2ft,hyb,30,0
95,1416,3,no,8,2ft,hyb,40,0
95,1417,1,no,8,2ft,hyb,30,0
95,1417,2,no,6,3ft,gas,40,0
95,1417,3,no,7,2ft,gas,30,1
95,1418,1,no,8,2ft,gas,35,1
95,1418,2,no,8,2ft,gas,40,0
95,1418,3,no,7,3ft,hyb,30,0
95,1419,1,no,7,2ft,elec,40,0
95,1419,2,no,7,3ft,elec,30,1
95,1419,3,no,7,3ft,elec,40,0
95,1420,1,no,7,2ft,gas,35,0
95,1420,2,no,7,3ft,gas,30,1
95,1420,3,no,8,2ft,hyb,35,0
95,1421,1,no,7,2ft,hyb,35,1
95,1421,2,no,8,3ft,hyb,30,0
95,1421,3,no,6,2ft,hyb,35,0
95,1422,1,no,7,3ft,gas,35,0
95,1422,2,no,6,2ft,gas,40,0
95,1422,3,no,6,3ft,hyb,35,1
95,1423,1,no,8,2ft,elec,30,0
95,1423,2,no,8,3ft,gas,35,0
95,1423,3,no,6,3ft,elec,30,1
95,1424,1,no,7,2ft,elec,35,0
95,1424,2,no,6,3ft,elec,40,0
95,1424,3,no,7,3ft,hyb,35,1
95,1425,1,no,6,3ft,gas,30,1
95,1425,2,no,6,3ft,elec,35,0
95,1425,3,no,8,3ft,gas,40,0
96,1426,1,no,8,2ft,hyb,35,0
96,1426,2,no,8,2ft,elec,30,0
96,1426,3,no,6,3ft,elec,30,1
96,1427,1,no,7,2ft,hyb,35,0
96,1427,2,no,7,3ft,gas,30,1
96,1427,3,no,6,3ft,gas,40,0
96,1428,1,no,6,2ft,gas,35,1
96,1428,2,no,7,2ft,gas,40,0
96,1428,3,no,6,3ft,elec,40,0
96,1429,1,no,6,2ft,gas,40,0
96,1429,2,no,7,2ft,gas,30,1
96,1429,3,no,7,3ft,gas,35,0
96,1430,1,no,6,2ft,elec,40,0
96,1430,2,no,7,3ft,gas,40,1
96,1430,3,no,7,2ft,elec,35,0
96,1431,1,no,8,3ft,hyb,40,0
96,1431,2,no,8,3ft,elec,35,0
96,1431,3,no,8,2ft,gas,35,1
96,1432,1,no,6,3ft,hyb,35,1
96,1432,2,no,6,3ft,gas,35,0
96,1432,3,no,8,3ft,hyb,30,0
96,1433,1,no,6,3ft,hyb,40,0
96,1433,2,no,7,2ft,gas,35,0
96,1433,3,no,8,2ft,gas,30,1
96,1434,1,no,8,2ft,hyb,40,0
96,1434,2,no,7,2ft,hyb,30,0
96,1434,3,no,6,3ft,hyb,30,1
96,1435,1,no,6,2ft,hyb,35,0
96,1435,2,no,7,3ft,elec,40,0
96,1435,3,no,8,3ft,elec,30,1
96,1436,1,no,8,3ft,gas,35,0
96,1436,2,no,7,2ft,elec,40,0
96,1436,3,no,8,3ft,gas,30,1
96,1437,1,no,6,2ft,hyb,30,1
96,1437,2,no,7,2ft,hyb,40,0
96,1437,3,no,8,2ft,hyb,30,0
96,1438,1,no,8,2ft,gas,40,1
96,1438,2,no,7,3ft,hyb,40,0
96,1438,3,no,8,3ft,elec,40,0
96,1439,1,no,8,2ft,elec,35,0
96,1439,2,no,6,2ft,elec,35,0
96,1439,3,no,7,3ft,elec,30,1
96,1440,1,no,7,3ft,elec,35,0
96,1440,2,no,7,3ft,hyb,35,0
96,1440,3,no,6,2ft,elec,30,1
97,1441,1,no,7,3ft,elec,35,0
97,1441,2,no,6,2ft,gas,35,1
97,1441,3,no,6,2ft,hyb,40,0
97,1442,1,no,7,2ft,gas,35,0
97,1442,2,no,8,3ft,gas,35,1
97,1442,3,no,7,3ft,hyb,30,0
97,1443,1,no,8,2ft,elec,40,0
97,1443,2,no,8,3ft,elec,35,0
97,1443,3,no,7,3ft,hyb,40,1
97,1444,1,no,8,2ft,gas,35,1
97,1444,2,no,8,3ft,elec,30,0
97,1444,3,no,7,3ft,hyb,35,0
97,1445,1,no,6,2ft,gas,40,1
97,1445,2,no,8,2ft,hyb,35,0
97,1445,3,no,8,2ft,hyb,40,0
97,1446,1,no,6,2ft,hyb,35,0
97,1446,2,no,6,2ft,elec,40,0
97,1446,3,no,6,3ft,gas,35,1
97,1447,1,no,6,2ft,elec,30,0
97,1447,2,no,7,3ft,gas,35,0
97,1447,3,no,7,2ft,gas,40,1
97,1448,1,no,7,3ft,elec,40,0
97,1448,2,no,6,3ft,hyb,35,1
97,1448,3,no,7,2ft,hyb,40,0
97,1449,1,no,7,2ft,elec,30,1
97,1449,2,no,6,3ft,elec,40,0
97,1449,3,no,8,3ft,hyb,30,0
97,1450,1,no,7,2ft,hyb,30,0
97,1450,2,no,8,2ft,gas,40,1
97,1450,3,no,8,2ft,hyb,30,0
97,1451,1,no,7,3ft,gas,30,1
97,1451,2,no,6,3ft,hyb,30,0
97,1451,3,no,6,2ft,elec,35,0
97,1452,1,no,6,2ft,hyb,30,0
97,1452,2,no,7,3ft,elec,30,0
97,1452,3,no,6,3ft,gas,30,1
97,1453,1,no,6,3ft,gas,40,1
97,1453,2,no,8,2ft,elec,30,0
97,1453,3,no,7,3ft,gas,40,0
97,1454,1,no,6,2ft,gas,30,1
97,1454,2,no,8,3ft,elec,40,0
97,1454,3,no,7,2ft,elec,40,0
97,1455,1,no,8,3ft,hyb,35,1
97,1455,2,no,7,2ft,elec,35,0
97,1455,3,no,8,3ft,gas,40,0
98,1456,1,yes,6,3ft,gas,35,1
98,1456,2,yes,6,2ft,hyb,40,0
98,1456,3,yes,7,3ft,elec,30,0
98,1457,1,yes,6,3ft,hyb,30,0
98,1457,2,yes,8,3ft,gas,40,1
98,1457,3,yes,7,3ft,elec,40,0
98,1458,1,yes,7,3ft,hyb,40,0
98,1458,2,yes,8,3ft,elec,30,1
98,1458,3,yes,8,3ft,gas,30,0
98,1459,1,yes,7,2ft,hyb,40,0
98,1459,2,yes,8,2ft,gas,40,1
98,1459,3,yes,7,2ft,hyb,35,0
98,1460,1,yes,8,3ft,elec,40,0
98,1460,2,yes,7,3ft,gas,40,0
98,1460,3,yes,8,3ft,hyb,40,1
98,1461,1,yes,8,2ft,gas,30,1
98,1461,2,yes,6,2ft,elec,40,0
98,1461,3,yes,7,2ft,elec,40,0
98,1462,1,yes,7,3ft,hyb,35,1
98,1462,2,yes,6,2ft,hyb,35,0
98,1462,3,yes,8,3ft,elec,35,0
98,1463,1,yes,6,3ft,hyb,35,0
98,1463,2,yes,6,2ft,elec,30,1
98,1463,3,yes,6,3ft,gas,40,0
98,1464,1,yes,8,2ft,gas,35,0
98,1464,2,yes,8,2ft,elec,35,1
98,1464,3,yes,6,2ft,elec,35,0
98,1465,1,yes,8,2ft,elec,40,0
98,1465,2,yes,6,3ft,elec,35,0
98,1465,3,yes,6,2ft,gas,35,1
98,1466,1,yes,7,2ft,elec,30,0
98,1466,2,yes,6,3ft,elec,30,0
98,1466,3,yes,8,2ft,hyb,40,1
98,1467,1,yes,6,3ft,hyb,40,0
98,1467,2,yes,8,2ft,hyb,30,1
98,1467,3,yes,8,3ft,gas,35,0
98,1468,1,yes,7,3ft,gas,35,1
98,1468,2,yes,8,2ft,elec,30,0
98,1468,3,yes,6,3ft,gas,30,0
98,1469,1,yes,6,2ft,gas,40,0
98,1469,2,yes,8,3ft,hyb,30,0
98,1469,3,yes,7,3ft,hyb,30,1
98,1470,1,yes,6,2ft,hyb,30,0
98,1470,2,yes,7,2ft,gas,30,0
98,1470,3,yes,7,3ft,gas,30,1
99,1471,1,no,6,3ft,elec,30,1
99,1471,2,no,7,3ft,elec,30,0
99,1471,3,no,8,3ft,elec,30,0
99,1472,1,no,6,3ft,hyb,35,1
99,1472,2,no,6,2ft,elec,35,0
99,1472,3,no,8,2ft,gas,40,0
99,1473,1,no,6,3ft,elec,40,0
99,1473,2,no,6,3ft,hyb,40,1
99,1473,3,no,7,3ft,hyb,35,0
99,1474,1,no,8,2ft,hyb,35,1
99,1474,2,no,7,2ft,hyb,35,0
99,1474,3,no,8,2ft,elec,35,0
99,1475,1,no,6,2ft,gas,40,0
99,1475,2,no,8,3ft,gas,30,1
99,1475,3,no,8,3ft,gas,40,0
99,1476,1,no,8,3ft,hyb,35,0
99,1476,2,no,7,2ft,hyb,30,1
99,1476,3,no,6,2ft,hyb,30,0
99,1477,1,no,6,2ft,gas,35,1
99,1477,2,no,8,3ft,elec,35,0
99,1477,3,no,6,3ft,gas,30,0
99,1478,1,no,6,2ft,gas,30,1
99,1478,2,no,8,2ft,hyb,30,0
99,1478,3,no,7,2ft,hyb,40,0
99,1479,1,no,7,3ft,gas,40,0
99,1479,2,no,8,3ft,hyb,30,0
99,1479,3,no,6,3ft,hyb,30,1
99,1480,1,no,7,2ft,gas,40,0
99,1480,2,no,7,3ft,hyb,40,0
99,1480,3,no,7,2ft,gas,35,1
99,1481,1,no,6,2ft,hyb,40,1
99,1481,2,no,8,3ft,gas,35,0
99,1481,3,no,8,2ft,elec,40,0
99,1482,1,no,7,3ft,gas,30,1
99,1482,2,no,7,2ft,elec,35,0
99,1482,3,no,8,3ft,elec,40,0
99,1483,1,no,6,2ft,hyb,35,0
99,1483,2,no,8,2ft,hyb,40,0
99,1483,3,no,7,3ft,hyb,30,1
99,1484,1,no,7,3ft,elec,35,0
99,1484,2,no,7,2ft,gas,30,1
99,1484,3,no,8,2ft,elec,30,0
99,1485,1,no,7,3ft,elec,40,0
99,1485,2,no,8,2ft,gas,35,0
99,1485,3,no,6,2ft,elec,40,1
100,1486,1,yes,8,3ft,gas,30,1
100,1486,2,yes,6,3ft,hyb,40,0
100,1486,3,yes,7,2ft,gas,30,0
100,1487,1,yes,8,3ft,gas,35,1
100,1487,2,yes,6,3ft,hyb,35,0
100,1487,3,yes,7,2ft,hyb,30,0
100,1488,1,yes,6,2ft,elec,30,0
100,1488,2,yes,6,3ft,elec,40,0
100,1488,3,yes,6,3ft,elec,35,1
100,1489,1,yes,6,2ft,gas,35,0
100,1489,2,yes,8,2ft,hyb,40,0
100,1489,3,yes,6,2ft,gas,30,1
100,1490,1,yes,6,3ft,hyb,30,0
100,1490,2,yes,8,3ft,hyb,35,1
100,1490,3,yes,7,2ft,elec,35,0
100,1491,1,yes,8,2ft,hyb,35,0
100,1491,2,yes,6,2ft,hyb,35,0
100,1491,3,yes,7,3ft,elec,30,1
100,1492,1,yes,8,3ft,hyb,40,0
100,1492,2,yes,8,2ft,gas,35,0
100,1492,3,yes,7,3ft,hyb,40,1
100,1493,1,yes,8,2ft,gas,40,0
100,1493,2,yes,7,2ft,elec,30,1
100,1493,3,yes,8,3ft,elec,30,0
100,1494,1,yes,8,3ft,elec,40,1
100,1494,2,yes,7,2ft,hyb,40,0
100,1494,3,yes,7,2ft,gas,40,0
100,1495,1,yes,8,2ft,elec,35,0
100,1495,2,yes,7,3ft,gas,35,1
100,1495,3,yes,7,3ft,hyb,30,0
100,1496,1,yes,6,3ft,gas,30,1
100,1496,2,yes,8,2ft,gas,30,0
100,1496,3,yes,7,3ft,elec,35,0
100,1497,1,yes,7,3ft,elec,40,1
100,1497,2,yes,7,3ft,hyb,35,0
100,1497,3,yes,6,3ft,elec,30,0
100,1498,1,yes,6,3ft,gas,40,1
100,1498,2,yes,6,2ft,elec,35,0
100,1498,3,yes,6,3ft,gas,35,0
100,1499,1,yes,6,2ft,hyb,30,0
100,1499,2,yes,7,2ft,hyb,35,0
100,1499,3,yes,7,3ft,gas,30,1
100,1500,1,yes,8,2ft,elec,30,0
100,1500,2,yes,8,3ft,hyb,30,1
100,1500,3,yes,6,2ft,elec,40,0
101,1501,1,no,8,3ft,gas,35,0
101,1501,2,no,7,3ft,hyb,30,1
101,1501,3,no,8,2ft,hyb,40,0
101,1502,1,no,7,3ft,gas,35,0
101,1502,2,no,7,3ft,hyb,35,0
101,1502,3,no,8,2ft,gas,35,1
101,1503,1,no,8,2ft,elec,40,0
101,1503,2,no,7,2ft,gas,40,0
101,1503,3,no,8,2ft,gas,30,1
101,1504,1,no,8,3ft,gas,40,1
101,1504,2,no,6,2ft,gas,35,0
101,1504,3,no,7,2ft,hyb,40,0
101,1505,1,no,8,2ft,gas,40,0
101,1505,2,no,6,2ft,gas,40,1
101,1505,3,no,7,2ft,hyb,30,0
101,1506,1,no,6,3ft,hyb,35,0
101,1506,2,no,7,3ft,elec,35,1
101,1506,3,no,6,2ft,elec,30,0
101,1507,1,no,6,3ft,elec,35,0
101,1507,2,no,7,2ft,gas,35,0
101,1507,3,no,8,3ft,elec,30,1
101,1508,1,no,6,3ft,gas,40,0
101,1508,2,no,8,3ft,elec,40,0
101,1508,3,no,6,3ft,elec,30,1
101,1509,1,no,8,2ft,elec,35,0
101,1509,2,no,7,3ft,elec,30,1
101,1509,3,no,7,2ft,elec,35,0
101,1510,1,no,6,2ft,gas,30,1
101,1510,2,no,8,3ft,hyb,40,0
101,1510,3,no,6,3ft,gas,35,0
101,1511,1,no,7,3ft,elec,40,0
101,1511,2,no,8,2ft,hyb,30,1
101,1511,3,no,7,2ft,elec,40,0
101,1512,1,no,7,2ft,gas,30,0
101,1512,2,no,6,3ft,elec,40,1
101,1512,3,no,6,2ft,elec,40,0
101,1513,1,no,7,3ft,gas,30,1
101,1513,2,no,7,2ft,hyb,35,0
101,1513,3,no,7,3ft,hyb,40,0
101,1514,1,no,8,2ft,hyb,35,1
101,1514,2,no,6,2ft,hyb,30,0
101,1514,3,no,7,2ft,elec,30,0
101,1515,1,no,8,3ft,gas,30,0
101,1515,2,no,8,3ft,elec,35,0
101,1515,3,no,8,3ft,hyb,30,1
102,1516,1,no,7,2ft,gas,35,0
102,1516,2,no,7,3ft,elec,35,1
102,1516,3,no,8,3ft,gas,35,0
102,1517,1,no,6,2ft,gas,35,0
102,1517,2,no,7,2ft,hyb,40,1
102,1517,3,no,7,2ft,gas,40,0
102,1518,1,no,6,2ft,gas,30,1
102,1518,2,no,7,2ft,elec,40,0
102,1518,3,no,6,3ft,gas,40,0
102,1519,1,no,6,3ft,elec,40,0
102,1519,2,no,7,3ft,gas,40,0
102,1519,3,no,6,3ft,gas,30,1
102,1520,1,no,6,2ft,hyb,30,0
102,1520,2,no,8,2ft,elec,30,0
102,1520,3,no,6,3ft,hyb,35,1
102,1521,1,no,7,3ft,hyb,35,1
102,1521,2,no,7,3ft,hyb,30,0
102,1521,3,no,8,2ft,hyb,35,0
102,1522,1,no,7,3ft,gas,30,1
102,1522,2,no,7,2ft,elec,35,0
102,1522,3,no,8,2ft,elec,40,0
102,1523,1,no,6,3ft,hyb,40,1
102,1523,2,no,8,2ft,hyb,40,0
102,1523,3,no,7,2ft,hyb,35,0
102,1524,1,no,8,3ft,elec,30,1
102,1524,2,no,6,3ft,elec,35,0
102,1524,3,no,8,2ft,gas,30,0
102,1525,1,no,6,3ft,gas,35,1
102,1525,2,no,6,2ft,elec,35,0
102,1525,3,no,8,3ft,hyb,40,0
102,1526,1,no,8,2ft,hyb,30,0
102,1526,2,no,8,3ft,hyb,35,0
102,1526,3,no,6,2ft,elec,30,1
102,1527,1,no,7,2ft,elec,30,0
102,1527,2,no,8,2ft,elec,35,0
102,1527,3,no,8,3ft,hyb,30,1
102,1528,1,no,6,2ft,hyb,40,0
102,1528,2,no,7,2ft,gas,30,0
102,1528,3,no,6,3ft,elec,30,1
102,1529,1,no,8,3ft,elec,35,0
102,1529,2,no,6,2ft,hyb,35,1
102,1529,3,no,7,3ft,elec,40,0
102,1530,1,no,7,3ft,hyb,40,0
102,1530,2,no,8,3ft,elec,40,0
102,1530,3,no,7,3ft,gas,35,1
103,1531,1,yes,6,2ft,elec,40,0
103,1531,2,yes,6,3ft,elec,30,1
103,1531,3,yes,7,2ft,hyb,40,0
103,1532,1,yes,7,2ft,hyb,35,0
103,1532,2,yes,8,2ft,elec,40,1
103,1532,3,yes,8,3ft,elec,40,0
103,1533,1,yes,7,3ft,gas,40,0
103,1533,2,yes,6,2ft,elec,30,0
103,1533,3,yes,8,3ft,gas,35,1
103,1534,1,yes,8,3ft,hyb,30,1
103,1534,2,yes,8,3ft,hyb,40,0
103,1534,3,yes,7,3ft,elec,35,0
103,1535,1,yes,8,3ft,hyb,35,0
103,1535,2,yes,6,2ft,hyb,30,0
103,1535,3,yes,7,3ft,gas,35,1
103,1536,1,yes,7,3ft,hyb,30,1
103,1536,2,yes,7,2ft,hyb,30,0
103,1536,3,yes,7,3ft,elec,30,0
103,1537,1,yes,6,2ft,gas,35,0
103,1537,2,yes,8,2ft,gas,30,1
103,1537,3,yes,7,2ft,gas,35,0
103,1538,1,yes,8,2ft,hyb,40,0
103,1538,2,yes,8,3ft,elec,35,1
103,1538,3,yes,7,3ft,hyb,40,0
103,1539,1,yes,6,3ft,gas,30,1
103,1539,2,yes,6,2ft,hyb,40,0
103,1539,3,yes,6,3ft,gas,35,0
103,1540,1,yes,7,3ft,gas,30,0
103,1540,2,yes,6,3ft,hyb,35,0
103,1540,3,yes,8,3ft,gas,30,1
103,1541,1,yes,6,3ft,gas,40,1
103,1541,2,yes,8,2ft,elec,35,0
103,1541,3,yes,7,2ft,gas,40,0
103,1542,1,yes,6,2ft,gas,30,1
103,1542,2,yes,7,2ft,elec,30,0
103,1542,3,yes,6,2ft,elec,35,0
103,1543,1,yes,8,2ft,hyb,30,1
103,1543,2,yes,7,3ft,elec,40,0
103,1543,3,yes,7,2ft,gas,30,0
103,1544,1,yes,6,2ft,hyb,35,0
103,1544,2,yes,8,3ft,gas,40,1
103,1544,3,yes,6,3ft,hyb,30,0
103,1545,1,yes,6,2ft,gas,40,0
103,1545,2,yes,6,3ft,elec,35,1
103,1545,3,yes,7,2ft,elec,35,0
104,1546,1,no,6,3ft,gas,30,1
104,1546,2,no,6,3ft,hyb,30,0
104,1546,3,no,7,2ft,elec,35,0
104,1547,1,no,7,2ft,gas,30,1
104,1547,2,no,7,3ft,elec,40,0
104,1547,3,no,6,2ft,elec,40,0
104,1548,1,no,7,2ft,hyb,30,0
104,1548,2,no,7,2ft,elec,30,0
104,1548,3,no,6,3ft,gas,40,1
104,1549,1,no,8,3ft,hyb,35,1
104,1549,2,no,7,2ft,hyb,35,0
104,1549,3,no,8,2ft,gas,40,0
104,1550,1,no,7,3ft,elec,35,0
104,1550,2,no,8,3ft,elec,40,0
104,1550,3,no,6,2ft,hyb,40,1
104,1551,1,no,8,2ft,gas,35,0
104,1551,2,no,7,3ft,hyb,40,0
104,1551,3,no,6,3ft,elec,30,1
104,1552,1,no,6,2ft,gas,35,1
104,1552,2,no,8,2ft,hyb,30,0
104,1552,3,no,6,2ft,gas,40,0
104,1553,1,no,7,2ft,gas,35,1
104,1553,2,no,6,3ft,elec,35,0
104,1553,3,no,7,3ft,gas,35,0
104,1554,1,no,8,3ft,gas,40,0
104,1554,2,no,8,2ft,elec,35,0
104,1554,3,no,8,3ft,gas,35,1
104,1555,1,no,8,2ft,elec,40,0
104,1555,2,no,6,3ft,hyb,35,1
104,1555,3,no,6,2ft,elec,35,0
104,1556,1,no,8,2ft,elec,30,0
104,1556,2,no,6,3ft,hyb,40,1
104,1556,3,no,8,2ft,hyb,40,0
104,1557,1,no,7,3ft,gas,30,1
104,1557,2,no,7,3ft,hyb,30,0
104,1557,3,no,6,3ft,elec,40,0
104,1558,1,no,6,2ft,hyb,30,1
104,1558,2,no,6,3ft,gas,35,0
104,1558,3,no,7,3ft,gas,40,0
104,1559,1,no,8,2ft,hyb,35,0
104,1559,2,no,8,2ft,gas,30,0
104,1559,3,no,8,3ft,gas,30,1
104,1560,1,no,6,2ft,hyb,35,0
104,1560,2,no,8,3ft,hyb,40,0
104,1560,3,no,6,2ft,elec,30,1
105,1561,1,no,8,3ft,gas,30,1
105,1561,2,no,8,2ft,gas,30,0
105,1561,3,no,8,2ft,hyb,30,0
105,1562,1,no,7,2ft,gas,30,0
105,1562,2,no,6,3ft,gas,35,1
105,1562,3,no,6,2ft,hyb,30,0
105,1563,1,no,7,2ft,elec,40,0
105,1563,2,no,8,2ft,hyb,35,0
105,1563,3,no,7,2ft,gas,35,1
105,1564,1,no,6,3ft,gas,30,1
105,1564,2,no,7,2ft,hyb,35,0
105,1564,3,no,7,3ft,hyb,30,0
105,1565,1,no,6,2ft,gas,35,0
105,1565,2,no,7,2ft,hyb,30,0
105,1565,3,no,7,3ft,hyb,35,1
105,1566,1,no,6,3ft,elec,30,1
105,1566,2,no,6,2ft,gas,40,0
105,1566,3,no,8,3ft,gas,35,0
105,1567,1,no,6,2ft,hyb,40,0
105,1567,2,no,7,2ft,hyb,40,0
105,1567,3,no,8,2ft,gas,40,1
105,1568,1,no,6,2ft,gas,30,1
105,1568,2,no,8,3ft,hyb,35,0
105,1568,3,no,6,2ft,elec,35,0
105,1569,1,no,6,3ft,gas,40,1
105,1569,2,no,7,2ft,elec,30,0
105,1569,3,no,7,3ft,elec,30,0
105,1570,1,no,7,2ft,elec,35,0
105,1570,2,no,7,2ft,gas,40,1
105,1570,3,no,8,3ft,elec,40,0
105,1571,1,no,7,3ft,hyb,40,0
105,1571,2,no,8,2ft,elec,30,1
105,1571,3,no,8,2ft,gas,35,0
105,1572,1,no,7,3ft,elec,35,1
105,1572,2,no,6,3ft,elec,35,0
105,1572,3,no,8,2ft,elec,35,0
105,1573,1,no,7,3ft,elec,40,0
105,1573,2,no,8,3ft,elec,30,1
105,1573,3,no,6,3ft,hyb,35,0
105,1574,1,no,6,3ft,hyb,30,1
105,1574,2,no,8,3ft,elec,35,0
105,1574,3,no,6,3ft,hyb,40,0
105,1575,1,no,8,3ft,hyb,30,1
105,1575,2,no,8,3ft,gas,40,0
105,1575,3,no,7,3ft,gas,35,0
106,1576,1,no,8,3ft,gas,30,1
106,1576,2,no,6,2ft,elec,35,0
106,1576,3,no,8,2ft,gas,35,0
106,1577,1,no,8,3ft,hyb,40,0
106,1577,2,no,6,2ft,elec,30,0
106,1577,3,no,6,2ft,gas,35,1
106,1578,1,no,6,3ft,elec,30,1
106,1578,2,no,7,2ft,elec,30,0
106,1578,3,no,7,2ft,hyb,35,0
106,1579,1,no,6,3ft,elec,40,0
106,1579,2,no,6,2ft,hyb,35,0
106,1579,3,no,6,3ft,hyb,30,1
106,1580,1,no,8,3ft,elec,40,0
106,1580,2,no,8,3ft,hyb,30,0
106,1580,3,no,7,2ft,elec,40,1
106,1581,1,no,7,2ft,gas,40,0
106,1581,2,no,8,3ft,elec,35,0
106,1581,3,no,6,2ft,hyb,30,1
106,1582,1,no,7,3ft,gas,40,0
106,1582,2,no,6,2ft,elec,40,0
106,1582,3,no,6,3ft,gas,35,1
106,1583,1,no,8,2ft,hyb,35,0
106,1583,2,no,6,2ft,gas,30,1
106,1583,3,no,7,3ft,hyb,35,0
106,1584,1,no,7,2ft,gas,35,0
106,1584,2,no,7,2ft,hyb,30,0
106,1584,3,no,6,3ft,gas,30,1
106,1585,1,no,8,2ft,elec,35,1
106,1585,2,no,8,3ft,elec,30,0
106,1585,3,no,7,3ft,gas,35,0
106,1586,1,no,8,3ft,gas,35,0
106,1586,2,no,6,3ft,elec,35,1
106,1586,3,no,6,2ft,gas,40,0
106,1587,1,no,7,2ft,gas,30,0
106,1587,2,no,6,3ft,hyb,35,1
106,1587,3,no,7,3ft,elec,40,0
106,1588,1,no,8,2ft,gas,30,1
106,1588,2,no,8,2ft,hyb,40,0
106,1588,3,no,6,2ft,hyb,40,0
106,1589,1,no,8,3ft,hyb,35,1
106,1589,2,no,8,2ft,hyb,30,0
106,1589,3,no,6,3ft,hyb,40,0
106,1590,1,no,8,3ft,gas,40,0
106,1590,2,no,8,2ft,elec,30,1
106,1590,3,no,7,3ft,elec,30,0
107,1591,1,no,6,3ft,hyb,40,0
107,1591,2,no,7,3ft,gas,35,1
107,1591,3,no,8,2ft,elec,40,0
107,1592,1,no,7,2ft,hyb,40,0
107,1592,2,no,8,2ft,hyb,40,1
107,1592,3,no,8,3ft,elec,30,0
107,1593,1,no,6,2ft,elec,35,1
107,1593,2,no,7,2ft,elec,30,0
107,1593,3,no,6,3ft,elec,40,0
107,1594,1,no,8,2ft,elec,30,1
107,1594,2,no,6,3ft,gas,40,0
107,1594,3,no,8,3ft,gas,30,0
107,1595,1,no,7,2ft,elec,40,0
107,1595,2,no,7,3ft,hyb,30,0
107,1595,3,no,8,2ft,gas,40,1
107,1596,1,no,6,2ft,elec,40,0
107,1596,2,no,6,2ft,hyb,30,1
107,1596,3,no,8,2ft,gas,35,0
107,1597,1,no,6,2ft,gas,40,0
107,1597,2,no,8,3ft,elec,35,1
107,1597,3,no,7,3ft,elec,35,0
107,1598,1,no,7,2ft,gas,35,0
107,1598,2,no,6,2ft,gas,30,0
107,1598,3,no,7,2ft,gas,30,1
107,1599,1,no,6,3ft,elec,35,0
107,1599,2,no,7,2ft,elec,35,0
107,1599,3,no,8,2ft,hyb,35,1
107,1600,1,no,6,2ft,hyb,40,0
107,1600,2,no,8,3ft,hyb,40,1
107,1600,3,no,8,3ft,elec,40,0
107,1601,1,no,6,3ft,elec,30,0
107,1601,2,no,6,3ft,hyb,35,0
107,1601,3,no,8,3ft,gas,35,1
107,1602,1,no,7,3ft,gas,40,1
107,1602,2,no,8,2ft,hyb,30,0
107,1602,3,no,7,2ft,gas,40,0
107,1603,1,no,7,3ft,gas,30,0
107,1603,2,no,6,2ft,gas,35,1
